run_name,metric,step,value
buffer256,gns_ema_mu,58,4.734903812408447
buffer256,gns_ema_mu,59,4.72705602645874
buffer256,gns_ema_mu,60,4.730321884155273
buffer256,gns_ema_mu,61,4.723266124725342
buffer256,gns_ema_mu,62,4.723911285400391
buffer256,gns_ema_mu,63,4.735013484954834
buffer256,gns_ema_mu,64,4.735729694366455
buffer256,gns_ema_tr_sigma,16,1.9383565813768655e-05
buffer256,gns_ema_tr_sigma,17,0.000620255246758461
buffer256,gns_ema_tr_sigma,18,0.0006196448812261224
buffer256,gns_ema_tr_sigma,19,0.0006187178078107536
buffer256,gns_ema_tr_sigma,20,0.000614884658716619
buffer256,gns_ema_tr_sigma,21,0.0006104593048803508
buffer256,gns_ema_tr_sigma,22,0.0006032433011569083
buffer256,gns_ema_tr_sigma,23,0.0005949751357547939
buffer256,gns_ema_tr_sigma,24,0.0005866712308488786
buffer256,gns_ema_tr_sigma,25,0.0005785502144135535
buffer256,gns_ema_tr_sigma,26,0.0005706999800167978
buffer256,gns_ema_tr_sigma,27,0.0005629931692965329
buffer256,gns_ema_tr_sigma,28,0.0005549112684093416
buffer256,gns_ema_tr_sigma,29,0.0005474568461067975
buffer256,gns_ema_tr_sigma,30,0.0005401594680733979
buffer256,gns_ema_tr_sigma,31,0.0005328069091774523
buffer256,gns_ema_tr_sigma,32,0.000526482006534934
buffer256,gns_ema_tr_sigma,33,0.0005205205525271595
buffer256,gns_ema_tr_sigma,34,0.0005148309865035117
buffer256,gns_ema_tr_sigma,35,0.0005094293155707419
buffer256,gns_ema_tr_sigma,36,0.0005043962155468762
buffer256,gns_ema_tr_sigma,37,0.0004997727228328586
buffer256,gns_ema_tr_sigma,38,0.0004946385161019862
buffer256,gns_ema_tr_sigma,39,0.0004897149628959596
buffer256,gns_ema_tr_sigma,40,0.0004857142048422247
buffer256,gns_ema_tr_sigma,41,0.00048182348837144673
buffer256,gns_ema_tr_sigma,42,0.0004782482865266502
buffer256,gns_ema_tr_sigma,43,0.0004757106944452971
buffer256,gns_ema_tr_sigma,44,0.0004734841932076961
buffer256,gns_ema_tr_sigma,45,0.0004716174444183707
buffer256,gns_ema_tr_sigma,46,0.0004703858576249331
buffer256,gns_ema_tr_sigma,47,0.000470115541247651
buffer256,gns_ema_tr_sigma,48,0.0004696271207649261
buffer256,gns_ema_tr_sigma,49,0.000469763035653159
buffer256,gns_ema_tr_sigma,50,0.00046982968342490494
buffer256,gns_ema_tr_sigma,51,0.0004700298304669559
buffer256,gns_ema_tr_sigma,52,0.00047019674093462527
buffer256,gns_ema_tr_sigma,53,0.00047017805627547204
buffer256,gns_ema_tr_sigma,54,0.000470328435767442
buffer256,gns_ema_tr_sigma,55,0.00047069249558262527
buffer256,gns_ema_tr_sigma,56,0.00047060317592695355
buffer256,gns_ema_tr_sigma,57,0.00047115478082560003
buffer256,gns_ema_tr_sigma,58,0.0004719410790130496
buffer256,gns_ema_tr_sigma,59,0.0004724153259303421
buffer256,gns_ema_tr_sigma,60,0.0004722357844002545
buffer256,gns_ema_tr_sigma,61,0.00047230173368006945
buffer256,gns_ema_tr_sigma,62,0.00047211570199579
buffer256,gns_ema_tr_sigma,63,0.0004710542852990329
buffer256,gns_ema_tr_sigma,64,0.00047038233606144786
buffer256,gns_ema_critical_batch,16,13.8184232711792
buffer256,gns_ema_critical_batch,17,442.5067138671875
buffer256,gns_ema_critical_batch,18,452.8421325683594
buffer256,gns_ema_critical_batch,19,469.2333679199219
buffer256,gns_ema_critical_batch,20,494.8238220214844
buffer256,gns_ema_critical_batch,21,524.2153930664062
buffer256,gns_ema_critical_batch,22,556.4197387695312
buffer256,gns_ema_critical_batch,23,593.47412109375
buffer256,gns_ema_critical_batch,24,627.6947631835938
buffer256,gns_ema_critical_batch,25,661.4049682617188
buffer256,gns_ema_critical_batch,26,691.9097290039062
buffer256,gns_ema_critical_batch,27,722.51953125
buffer256,gns_ema_critical_batch,28,753.544677734375
buffer256,gns_ema_critical_batch,29,783.7936401367188
buffer256,gns_ema_critical_batch,30,808.8829345703125
buffer256,gns_ema_critical_batch,31,827.8633422851562
buffer256,gns_ema_critical_batch,32,848.5152587890625
buffer256,gns_ema_critical_batch,33,869.5432739257812
buffer256,gns_ema_critical_batch,34,888.9246826171875
buffer256,gns_ema_critical_batch,35,910.866943359375
buffer256,gns_ema_critical_batch,36,929.5595703125
buffer256,gns_ema_critical_batch,37,947.5572509765625
buffer256,gns_ema_critical_batch,38,965.1171264648438
buffer256,gns_ema_critical_batch,39,979.9323120117188
buffer256,gns_ema_critical_batch,40,996.7333374023438
buffer256,gns_ema_critical_batch,41,1012.8043823242188
buffer256,gns_ema_critical_batch,42,1031.3953857421875
buffer256,gns_ema_critical_batch,43,1050.4891357421875
buffer256,gns_ema_critical_batch,44,1066.6043701171875
buffer256,gns_ema_critical_batch,45,1082.71337890625
buffer256,gns_ema_critical_batch,46,1097.772705078125
buffer256,gns_ema_critical_batch,47,1109.840576171875
buffer256,gns_ema_critical_batch,48,1121.2725830078125
buffer256,gns_ema_critical_batch,49,1136.8831787109375
buffer256,gns_ema_critical_batch,50,1151.2393798828125
buffer256,gns_ema_critical_batch,51,1161.841796875
buffer256,gns_ema_critical_batch,52,1176.62548828125
buffer256,gns_ema_critical_batch,53,1186.6895751953125
buffer256,gns_ema_critical_batch,54,1194.51318359375
buffer256,gns_ema_critical_batch,55,1200.130615234375
buffer256,gns_ema_critical_batch,56,1205.051025390625
buffer256,gns_ema_critical_batch,57,1211.2489013671875
buffer256,gns_ema_critical_batch,58,1212.1353759765625
buffer256,gns_ema_critical_batch,59,1210.1263427734375
buffer256,gns_ema_critical_batch,60,1210.96240234375
buffer256,gns_ema_critical_batch,61,1209.1561279296875
buffer256,gns_ema_critical_batch,62,1209.3212890625
buffer256,gns_ema_critical_batch,63,1212.1634521484375
buffer256,gns_ema_critical_batch,64,1212.3468017578125
buffer256,gns_window_size,16,0.5
buffer256,gns_window_size,17,16.0
buffer256,gns_window_size,18,16.0
buffer256,gns_window_size,19,16.0
buffer256,gns_window_size,20,16.0
buffer256,gns_window_size,21,16.0
buffer256,gns_window_size,22,16.0
buffer256,gns_window_size,23,16.0
buffer256,gns_window_size,24,16.0
buffer256,gns_window_size,25,16.0
buffer256,gns_window_size,26,16.0
buffer256,gns_window_size,27,16.0
buffer256,gns_window_size,28,16.0
buffer256,gns_window_size,29,16.0
buffer256,gns_window_size,30,16.0
buffer256,gns_window_size,31,16.0
buffer256,gns_window_size,32,16.0
buffer256,gns_window_size,33,16.0
buffer256,gns_window_size,34,16.0
buffer256,gns_window_size,35,16.0
buffer256,gns_window_size,36,16.0
buffer256,gns_window_size,37,16.0
buffer256,gns_window_size,38,16.0
buffer256,gns_window_size,39,16.0
buffer256,gns_window_size,40,16.0
buffer256,gns_window_size,41,16.0
buffer256,gns_window_size,42,16.0
buffer256,gns_window_size,43,16.0
buffer256,gns_window_size,44,16.0
buffer256,gns_window_size,45,16.0
buffer256,gns_window_size,46,16.0
buffer256,gns_window_size,47,16.0
buffer256,gns_window_size,48,16.0
buffer256,gns_window_size,49,16.0
buffer256,gns_window_size,50,16.0
buffer256,gns_window_size,51,16.0
buffer256,gns_window_size,52,16.0
buffer256,gns_window_size,53,16.0
buffer256,gns_window_size,54,16.0
buffer256,gns_window_size,55,16.0
buffer256,gns_window_size,56,16.0
buffer256,gns_window_size,57,16.0
buffer256,gns_window_size,58,16.0
buffer256,gns_window_size,59,16.0
buffer256,gns_window_size,60,16.0
buffer256,gns_window_size,61,16.0
buffer256,gns_window_size,62,16.0
buffer256,gns_window_size,63,16.0
buffer256,gns_window_size,64,16.0
buffer256,loss,1,-4.2086088797077537e-05
buffer256,loss,2,-9.481290908297524e-05
buffer256,loss,3,1.1263597116339952e-05
buffer256,loss,4,-0.00018096530402544886
buffer256,loss,5,-3.5666205803863704e-05
buffer256,loss,6,-0.0001052882507792674
buffer256,loss,7,-0.000234397200983949
buffer256,loss,8,-6.374567601596937e-05
buffer256,loss,9,0.00013695773668587208
buffer256,loss,10,-8.839838119456545e-05
buffer256,loss,11,0.00012547224469017237
buffer256,loss,12,3.368230318301357e-05
buffer256,loss,13,8.344752131961286e-05
buffer256,loss,14,8.570820500608534e-05
buffer256,loss,15,-4.801384056918323e-05
buffer256,loss,16,3.384380534043885e-06
buffer256,loss,17,3.218747951905243e-05
buffer256,loss,18,8.741719284444116e-06
buffer256,loss,19,-3.743815977941267e-05
buffer256,loss,20,7.791957614244893e-05
buffer256,loss,21,-1.9510105630615726e-05
buffer256,loss,22,6.794596265535802e-05
buffer256,loss,23,0.00017373892478644848
buffer256,loss,24,0.00011595197429414839
buffer256,loss,25,-3.421473820708343e-06
buffer256,loss,26,3.51352064171806e-05
buffer256,loss,27,0.00013547427079174668
buffer256,loss,28,0.00013827707152813673
buffer256,loss,29,-8.123395673464984e-05
buffer256,loss,30,5.2687151764985174e-05
buffer256,loss,31,0.00021166587248444557
buffer256,loss,32,0.000228283170145005
buffer256,loss,33,-8.549840276828036e-05
buffer256,loss,34,0.00011793816520366818
buffer256,loss,35,-0.00012771501496899873
buffer256,loss,36,9.440800567972474e-06
buffer256,loss,37,6.972261326154694e-05
buffer256,loss,38,3.749737879843451e-05
buffer256,loss,39,8.44152964418754e-05
buffer256,loss,40,0.00011814908066298813
buffer256,loss,41,7.106280099833384e-05
buffer256,loss,42,8.580380381317809e-05
buffer256,loss,43,-4.668385736295022e-05
buffer256,loss,44,2.220358328486327e-05
buffer256,loss,45,-5.195823541725986e-05
buffer256,loss,46,4.229679689160548e-05
buffer256,loss,47,9.191494609694928e-05
buffer256,loss,48,6.347764428937808e-05
buffer256,loss,49,-4.732903835247271e-05
buffer256,loss,50,-8.30237113405019e-05
buffer256,loss,51,3.667468627099879e-05
buffer256,loss,52,1.6306408724631183e-05
buffer256,loss,53,0.000164299039170146
buffer256,loss,54,8.667638030601665e-05
buffer256,loss,55,0.00017073162598535419
buffer256,loss,56,0.00016451964620500803
buffer256,loss,57,0.00012972790864296257
buffer256,loss,58,8.73446260811761e-05
buffer256,loss,59,-5.040854375693016e-05
buffer256,loss,60,7.572562026325613e-05
buffer256,loss,61,0.00019722293654922396
buffer256,loss,62,0.00012605941446963698
buffer256,loss,63,-1.9911556137230946e-06
buffer256,loss,64,0.0002410879242233932
buffer256,kl,1,0.11226947605609894
buffer256,kl,2,0.11546766012907028
buffer256,kl,3,0.11501751840114594
buffer256,kl,4,0.11253058165311813
buffer256,kl,5,0.11777063459157944
buffer256,kl,6,0.10888556391000748
buffer256,kl,7,0.1082778349518776
buffer256,kl,8,0.11092303693294525
buffer256,kl,9,0.11895416676998138
buffer256,kl,10,0.11521943658590317
buffer256,kl,11,0.11662351340055466
buffer256,kl,12,0.12209620326757431
buffer256,kl,13,0.12189622223377228
buffer256,kl,14,0.11642419546842575
buffer256,kl,15,0.12351053953170776
buffer256,kl,16,0.12006671726703644
buffer256,kl,17,0.12248615175485611
buffer256,kl,18,0.1213206872344017
buffer256,kl,19,0.12472860515117645
buffer256,kl,20,0.12329436093568802
buffer256,kl,21,0.12400878965854645
buffer256,kl,22,0.12144089490175247
buffer256,kl,23,0.11949827522039413
buffer256,kl,24,0.12437909096479416
buffer256,kl,25,0.11533915251493454
buffer256,kl,26,0.11303598433732986
buffer256,kl,27,0.12217006087303162
buffer256,kl,28,0.12434513121843338
buffer256,kl,29,0.11756430566310883
buffer256,kl,30,0.1182122603058815
buffer256,kl,31,0.12311955541372299
buffer256,kl,32,0.12204480916261673
buffer256,kl,33,0.12412431091070175
buffer256,kl,34,0.1180303543806076
buffer256,kl,35,0.12005643546581268
buffer256,kl,36,0.1181703731417656
buffer256,kl,37,0.11321862041950226
buffer256,kl,38,0.11658753454685211
buffer256,kl,39,0.12310168892145157
buffer256,kl,40,0.12210466712713242
buffer256,kl,41,0.12447812408208847
buffer256,kl,42,0.1259094476699829
buffer256,kl,43,0.12157273292541504
buffer256,kl,44,0.12676522135734558
buffer256,kl,45,0.12045182287693024
buffer256,kl,46,0.1327524036169052
buffer256,kl,47,0.12102960795164108
buffer256,kl,48,0.12324047088623047
buffer256,kl,49,0.12410429865121841
buffer256,kl,50,0.12249953299760818
buffer256,kl,51,0.12147949635982513
buffer256,kl,52,0.12048695981502533
buffer256,kl,53,0.12205053865909576
buffer256,kl,54,0.12098579108715057
buffer256,kl,55,0.11710317432880402
buffer256,kl,56,0.1233830600976944
buffer256,kl,57,0.12402136623859406
buffer256,kl,58,0.12802641093730927
buffer256,kl,59,0.11941424757242203
buffer256,kl,60,0.12180310487747192
buffer256,kl,61,0.12781286239624023
buffer256,kl,62,0.1199943944811821
buffer256,kl,63,0.12422244250774384
buffer256,kl,64,0.12584829330444336
buffer256,entropy,1,0.28192445635795593
buffer256,entropy,2,0.29296788573265076
buffer256,entropy,3,0.27439171075820923
buffer256,entropy,4,0.28456175327301025
buffer256,entropy,5,0.26814424991607666
buffer256,entropy,6,0.2625509202480316
buffer256,entropy,7,0.2606372535228729
buffer256,entropy,8,0.2584521472454071
buffer256,entropy,9,0.269615113735199
buffer256,entropy,10,0.2665116786956787
buffer256,entropy,11,0.25835004448890686
buffer256,entropy,12,0.2708563506603241
buffer256,entropy,13,0.27359938621520996
