run_dir,gdotv_batch,se_batch,se_batch_after,VR_SE,SNR,SNR_after,features,B_total,T_total
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_01,-430.0164386164877,0.3816922724111071,0.3619910832120076,0.9483846265090743,1126.6050420673237,1187.9199752681188,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,51960
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_02,-382.4065794625559,0.44080310782888127,0.4193582258697744,0.9513504292999864,867.5224213959154,911.8852471998647,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,53225
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_03,-377.6262291440098,0.5683917003696187,0.5224936481465337,0.9192492568184263,664.3767474057832,722.7384112392201,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,52800
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_04,-350.8600307890414,0.4398991306474306,0.4197265847098605,0.9541427919898803,797.5920076783419,835.925203621725,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,51915
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_05,-559.5393047219977,0.6607637146237855,0.6296098883165389,0.9528517901062644,846.8069482910072,888.7079366210448,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,51917
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_06,-454.7132363705375,0.6982712232603004,0.6849424423884837,0.9809117425610305,651.1985904953013,663.8707258158702,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,51899
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_07,-440.33564690755196,0.4270212010418879,0.41443776758459133,0.9705320639195565,1031.1798239365592,1062.4891873969343,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,52500
/content/drive/MyDrive/RL_Practice_Files/good_cvs_20250915_0000/run_08,-18.9997524590745,0.7182270406498134,0.697098781921447,0.9705827579128035,26.4536857897811,27.255466444374733,"length_log,sum_w,sum_w2,rb_entropy_sum,var_logp",512,51624
