run_name,metric,step,value
batch128,gns_mu,26,5.921825408935547
batch128,gns_mu,27,6.552116870880127
batch128,gns_mu,28,6.995563507080078
batch128,gns_mu,29,7.35951042175293
batch128,gns_mu,30,7.462142467498779
batch128,gns_mu,31,8.103516578674316
batch128,gns_mu,32,8.516819953918457
batch128,gns_mu,33,8.801020622253418
batch128,gns_mu,34,8.928143501281738
batch128,gns_mu,35,9.456061363220215
batch128,gns_mu,36,9.921870231628418
batch128,gns_mu,37,9.816692352294922
batch128,gns_mu,38,9.523900985717773
batch128,gns_mu,39,9.596467018127441
batch128,gns_mu,40,9.642983436584473
batch128,gns_mu,41,9.367079734802246
batch128,gns_mu,42,9.617497444152832
batch128,gns_mu,43,9.510980606079102
batch128,gns_mu,44,9.282804489135742
batch128,gns_mu,45,9.191405296325684
batch128,gns_mu,46,8.614577293395996
batch128,gns_mu,47,8.446610450744629
batch128,gns_mu,48,8.61103343963623
batch128,gns_mu,49,8.225016593933105
batch128,gns_mu,50,8.54747200012207
batch128,gns_mu,51,8.756216049194336
batch128,gns_mu,52,8.945717811584473
batch128,gns_mu,53,8.830126762390137
batch128,gns_mu,54,8.9208984375
batch128,gns_mu,55,9.571562767028809
batch128,gns_mu,56,9.43415641784668
batch128,gns_mu,57,9.557365417480469
batch128,gns_mu,58,9.921409606933594
batch128,gns_mu,59,10.391054153442383
batch128,gns_mu,60,10.336669921875
batch128,gns_mu,61,10.606178283691406
batch128,gns_mu,62,10.477325439453125
batch128,gns_mu,63,10.25985336303711
batch128,gns_mu,64,10.36587905883789
batch128,gns_tr_sigma,16,0.00012900821457151324
batch128,gns_tr_sigma,17,0.0020640173461288214
batch128,gns_tr_sigma,18,0.0020621137227863073
batch128,gns_tr_sigma,19,0.0020590086933225393
batch128,gns_tr_sigma,20,0.0020575758535414934
batch128,gns_tr_sigma,21,0.0020887914579361677
batch128,gns_tr_sigma,22,0.0021024898160248995
batch128,gns_tr_sigma,23,0.002102318685501814
batch128,gns_tr_sigma,24,0.0021146999206393957
batch128,gns_tr_sigma,25,0.0021160899195820093
batch128,gns_tr_sigma,26,0.0021462333388626575
batch128,gns_tr_sigma,27,0.002141383243724704
batch128,gns_tr_sigma,28,0.0021211127750575542
batch128,gns_tr_sigma,29,0.0021328481379896402
batch128,gns_tr_sigma,30,0.0021504813339561224
batch128,gns_tr_sigma,31,0.002079606521874666
batch128,gns_tr_sigma,32,0.0020038983784615993
batch128,gns_tr_sigma,33,0.001927766134031117
batch128,gns_tr_sigma,34,0.0018958933651447296
batch128,gns_tr_sigma,35,0.0019028426613658667
batch128,gns_tr_sigma,36,0.0018325290875509381
batch128,gns_tr_sigma,37,0.001768878661096096
batch128,gns_tr_sigma,38,0.0017421256052330136
batch128,gns_tr_sigma,39,0.0017665255581960082
batch128,gns_tr_sigma,40,0.0017575750825926661
batch128,gns_tr_sigma,41,0.0017831894801929593
batch128,gns_tr_sigma,42,0.0017812163569033146
batch128,gns_tr_sigma,43,0.0018006714526563883
batch128,gns_tr_sigma,44,0.0017856849590316415
batch128,gns_tr_sigma,45,0.0018029964994639158
batch128,gns_tr_sigma,46,0.0017884523840621114
batch128,gns_tr_sigma,47,0.0018063029274344444
batch128,gns_tr_sigma,48,0.0018035469111055136
batch128,gns_tr_sigma,49,0.0017972465138882399
batch128,gns_tr_sigma,50,0.0018195788143202662
batch128,gns_tr_sigma,51,0.0018460483988747
batch128,gns_tr_sigma,52,0.0018511347007006407
batch128,gns_tr_sigma,53,0.001881504082120955
batch128,gns_tr_sigma,54,0.0019107246771454811
batch128,gns_tr_sigma,55,0.0019179008668288589
batch128,gns_tr_sigma,56,0.0018975965213030577
batch128,gns_tr_sigma,57,0.0018806627485901117
batch128,gns_tr_sigma,58,0.0018882312579080462
batch128,gns_tr_sigma,59,0.0018806010484695435
batch128,gns_tr_sigma,60,0.0018974186386913061
batch128,gns_tr_sigma,61,0.0018813577480614185
batch128,gns_tr_sigma,62,0.001880389521829784
batch128,gns_tr_sigma,63,0.0018678329652175307
batch128,gns_tr_sigma,64,0.0018952289829030633
batch128,gns_critical_batch,16,13.474299430847168
batch128,gns_critical_batch,17,216.4691619873047
batch128,gns_critical_batch,18,230.4439239501953
batch128,gns_critical_batch,19,241.22203063964844
batch128,gns_critical_batch,20,229.91429138183594
batch128,gns_critical_batch,21,232.6285400390625
batch128,gns_critical_batch,22,253.6606903076172
batch128,gns_critical_batch,23,266.8955078125
batch128,gns_critical_batch,24,299.2023010253906
batch128,gns_critical_batch,25,341.58734130859375
batch128,gns_critical_batch,26,378.996826171875
batch128,gns_critical_batch,27,419.3354797363281
batch128,gns_critical_batch,28,447.716064453125
batch128,gns_critical_batch,29,471.0086669921875
batch128,gns_critical_batch,30,477.5771179199219
batch128,gns_critical_batch,31,518.6250610351562
batch128,gns_critical_batch,32,545.0764770507812
batch128,gns_critical_batch,33,563.2653198242188
batch128,gns_critical_batch,34,571.4011840820312
batch128,gns_critical_batch,35,605.1879272460938
batch128,gns_critical_batch,36,634.9996948242188
batch128,gns_critical_batch,37,628.268310546875
batch128,gns_critical_batch,38,609.5296630859375
batch128,gns_critical_batch,39,614.1738891601562
batch128,gns_critical_batch,40,617.1509399414062
batch128,gns_critical_batch,41,599.4931030273438
batch128,gns_critical_batch,42,615.5198364257812
batch128,gns_critical_batch,43,608.7027587890625
batch128,gns_critical_batch,44,594.0994873046875
batch128,gns_critical_batch,45,588.2499389648438
batch128,gns_critical_batch,46,551.3329467773438
batch128,gns_critical_batch,47,540.5830688476562
batch128,gns_critical_batch,48,551.1061401367188
batch128,gns_critical_batch,49,526.4010620117188
batch128,gns_critical_batch,50,547.0382080078125
batch128,gns_critical_batch,51,560.3978271484375
batch128,gns_critical_batch,52,572.5259399414062
batch128,gns_critical_batch,53,565.1281127929688
batch128,gns_critical_batch,54,570.9375
batch128,gns_critical_batch,55,612.5800170898438
batch128,gns_critical_batch,56,603.7860107421875
batch128,gns_critical_batch,57,611.67138671875
batch128,gns_critical_batch,58,634.97021484375
batch128,gns_critical_batch,59,665.0274658203125
batch128,gns_critical_batch,60,661.546875
batch128,gns_critical_batch,61,678.79541015625
batch128,gns_critical_batch,62,670.548828125
batch128,gns_critical_batch,63,656.630615234375
batch128,gns_critical_batch,64,663.416259765625
batch128,gns_ema_noise_to_signal,16,0.210535928606987
batch128,gns_ema_noise_to_signal,17,3.369950532913208
batch128,gns_ema_noise_to_signal,18,3.39302396774292
batch128,gns_ema_noise_to_signal,19,3.430631160736084
batch128,gns_ema_noise_to_signal,20,3.4468090534210205
batch128,gns_ema_noise_to_signal,21,3.4656102657318115
batch128,gns_ema_noise_to_signal,22,3.5153939723968506
batch128,gns_ema_noise_to_signal,23,3.580878973007202
batch128,gns_ema_noise_to_signal,24,3.6902945041656494
batch128,gns_ema_noise_to_signal,25,3.8549952507019043
batch128,gns_ema_noise_to_signal,26,4.061678409576416
batch128,gns_ema_noise_to_signal,27,4.310722351074219
batch128,gns_ema_noise_to_signal,28,4.579206466674805
batch128,gns_ema_noise_to_signal,29,4.857236862182617
batch128,gns_ema_noise_to_signal,30,5.117727279663086
batch128,gns_ema_noise_to_signal,31,5.416306018829346
batch128,gns_ema_noise_to_signal,32,5.726357460021973
batch128,gns_ema_noise_to_signal,33,6.0338239669799805
batch128,gns_ema_noise_to_signal,34,6.323256015777588
batch128,gns_ema_noise_to_signal,35,6.636536598205566
batch128,gns_ema_noise_to_signal,36,6.965069770812988
batch128,gns_ema_noise_to_signal,37,7.250232219696045
batch128,gns_ema_noise_to_signal,38,7.477599143981934
batch128,gns_ema_noise_to_signal,39,7.689486026763916
batch128,gns_ema_noise_to_signal,40,7.884835720062256
batch128,gns_ema_noise_to_signal,41,8.033060073852539
batch128,gns_ema_noise_to_signal,42,8.191503524780273
batch128,gns_ema_noise_to_signal,43,8.323451042175293
batch128,gns_ema_noise_to_signal,44,8.419386863708496
batch128,gns_ema_noise_to_signal,45,8.496588706970215
batch128,gns_ema_noise_to_signal,46,8.508387565612793
batch128,gns_ema_noise_to_signal,47,8.502209663391113
batch128,gns_ema_noise_to_signal,48,8.513092041015625
batch128,gns_ema_noise_to_signal,49,8.484284400939941
batch128,gns_ema_noise_to_signal,50,8.49060344696045
batch128,gns_ema_noise_to_signal,51,8.51716423034668
batch128,gns_ema_noise_to_signal,52,8.560019493103027
batch128,gns_ema_noise_to_signal,53,8.587030410766602
batch128,gns_ema_noise_to_signal,54,8.620417594909668
batch128,gns_ema_noise_to_signal,55,8.715532302856445
batch128,gns_ema_noise_to_signal,56,8.787394523620605
batch128,gns_ema_noise_to_signal,57,8.864391326904297
batch128,gns_ema_noise_to_signal,58,8.970093727111816
batch128,gns_ema_noise_to_signal,59,9.112189292907715
batch128,gns_ema_noise_to_signal,60,9.234637260437012
batch128,gns_ema_noise_to_signal,61,9.37179183959961
batch128,gns_ema_noise_to_signal,62,9.482344627380371
batch128,gns_ema_noise_to_signal,63,9.56009578704834
batch128,gns_ema_noise_to_signal,64,9.640674591064453
batch128,gns_ema_mu,16,0.210535928606987
batch128,gns_ema_mu,17,3.369950532913208
batch128,gns_ema_mu,18,3.39302396774292
batch128,gns_ema_mu,19,3.430631160736084
batch128,gns_ema_mu,20,3.4468090534210205
batch128,gns_ema_mu,21,3.4656102657318115
batch128,gns_ema_mu,22,3.5153939723968506
batch128,gns_ema_mu,23,3.580878973007202
batch128,gns_ema_mu,24,3.6902945041656494
batch128,gns_ema_mu,25,3.8549952507019043
batch128,gns_ema_mu,26,4.061678409576416
batch128,gns_ema_mu,27,4.310722351074219
batch128,gns_ema_mu,28,4.579206466674805
batch128,gns_ema_mu,29,4.857236862182617
batch128,gns_ema_mu,30,5.117727279663086
batch128,gns_ema_mu,31,5.416306018829346
batch128,gns_ema_mu,32,5.726357460021973
batch128,gns_ema_mu,33,6.0338239669799805
batch128,gns_ema_mu,34,6.323256015777588
batch128,gns_ema_mu,35,6.636536598205566
batch128,gns_ema_mu,36,6.965069770812988
batch128,gns_ema_mu,37,7.250232219696045
batch128,gns_ema_mu,38,7.477599143981934
batch128,gns_ema_mu,39,7.689486026763916
batch128,gns_ema_mu,40,7.884835720062256
batch128,gns_ema_mu,41,8.033060073852539
batch128,gns_ema_mu,42,8.191503524780273
batch128,gns_ema_mu,43,8.323451042175293
batch128,gns_ema_mu,44,8.419386863708496
batch128,gns_ema_mu,45,8.496588706970215
batch128,gns_ema_mu,46,8.508387565612793
batch128,gns_ema_mu,47,8.502209663391113
batch128,gns_ema_mu,48,8.513092041015625
batch128,gns_ema_mu,49,8.484284400939941
batch128,gns_ema_mu,50,8.49060344696045
batch128,gns_ema_mu,51,8.51716423034668
batch128,gns_ema_mu,52,8.560019493103027
batch128,gns_ema_mu,53,8.587030410766602
batch128,gns_ema_mu,54,8.620417594909668
batch128,gns_ema_mu,55,8.715532302856445
batch128,gns_ema_mu,56,8.787394523620605
batch128,gns_ema_mu,57,8.864391326904297
batch128,gns_ema_mu,58,8.970093727111816
batch128,gns_ema_mu,59,9.112189292907715
batch128,gns_ema_mu,60,9.234637260437012
batch128,gns_ema_mu,61,9.37179183959961
batch128,gns_ema_mu,62,9.482344627380371
batch128,gns_ema_mu,63,9.56009578704834
batch128,gns_ema_mu,64,9.640674591064453
batch128,gns_ema_tr_sigma,16,0.00012900821457151324
batch128,gns_ema_tr_sigma,17,0.0020641200244426727
batch128,gns_ema_tr_sigma,18,0.002063919324427843
batch128,gns_ema_tr_sigma,19,0.002063428284600377
batch128,gns_ema_tr_sigma,20,0.0020628429483622313
batch128,gns_ema_tr_sigma,21,0.0020654378458857536
batch128,gns_ema_tr_sigma,22,0.0020691431127488613
batch128,gns_ema_tr_sigma,23,0.0020724607165902853
batch128,gns_ema_tr_sigma,24,0.00207668449729681
batch128,gns_ema_tr_sigma,25,0.002080625155940652
batch128,gns_ema_tr_sigma,26,0.0020871858578175306
batch128,gns_ema_tr_sigma,27,0.0020926056895405054
batch128,gns_ema_tr_sigma,28,0.0020954564679414034
batch128,gns_ema_tr_sigma,29,0.002099195495247841
batch128,gns_ema_tr_sigma,30,0.0021043240558356047
batch128,gns_ema_tr_sigma,31,0.002101852325722575
batch128,gns_ema_tr_sigma,32,0.0020920569077134132
batch128,gns_ema_tr_sigma,33,0.002075627911835909
batch128,gns_ema_tr_sigma,34,0.0020576543174684048
batch128,gns_ema_tr_sigma,35,0.0020421731751412153
batch128,gns_ema_tr_sigma,36,0.0020212088711559772
batch128,gns_ema_tr_sigma,37,0.001995975850149989
batch128,gns_ema_tr_sigma,38,0.001970590790733695
batch128,gns_ema_tr_sigma,39,0.0019501842325553298
batch128,gns_ema_tr_sigma,40,0.0019309233175590634
batch128,gns_ema_tr_sigma,41,0.0019161499803885818
batch128,gns_ema_tr_sigma,42,0.0019026566296815872
batch128,gns_ema_tr_sigma,43,0.0018924580654129386
batch128,gns_ema_tr_sigma,44,0.0018817808013409376
batch128,gns_ema_tr_sigma,45,0.0018739023944362998
batch128,gns_ema_tr_sigma,46,0.001865357393398881
batch128,gns_ema_tr_sigma,47,0.0018594518769532442
batch128,gns_ema_tr_sigma,48,0.0018538613803684711
batch128,gns_ema_tr_sigma,49,0.0018481999868527055
batch128,gns_ema_tr_sigma,50,0.0018453377997502685
batch128,gns_ema_tr_sigma,51,0.0018454089295119047
batch128,gns_ema_tr_sigma,52,0.0018459814600646496
batch128,gns_ema_tr_sigma,53,0.0018495337571948767
batch128,gns_ema_tr_sigma,54,0.001855652779340744
batch128,gns_ema_tr_sigma,55,0.001861877623014152
batch128,gns_ema_tr_sigma,56,0.001865449477918446
batch128,gns_ema_tr_sigma,57,0.0018669707933440804
batch128,gns_ema_tr_sigma,58,0.0018690968863666058
batch128,gns_ema_tr_sigma,59,0.0018702473025768995
batch128,gns_ema_tr_sigma,60,0.0018729644361883402
batch128,gns_ema_tr_sigma,61,0.0018738037906587124
batch128,gns_ema_tr_sigma,62,0.0018744623521342874
batch128,gns_ema_tr_sigma,63,0.001873799366876483
batch128,gns_ema_tr_sigma,64,0.0018759423401206732
batch128,gns_ema_critical_batch,16,13.474299430847168
batch128,gns_ema_critical_batch,17,215.6768341064453
batch128,gns_ema_critical_batch,18,217.15353393554688
batch128,gns_ema_critical_batch,19,219.56039428710938
batch128,gns_ema_critical_batch,20,220.5957794189453
batch128,gns_ema_critical_batch,21,221.79905700683594
batch128,gns_ema_critical_batch,22,224.98521423339844
batch128,gns_ema_critical_batch,23,229.17625427246094
batch128,gns_ema_critical_batch,24,236.17884826660156
batch128,gns_ema_critical_batch,25,246.71969604492188
batch128,gns_ema_critical_batch,26,259.9474182128906
batch128,gns_ema_critical_batch,27,275.88623046875
batch128,gns_ema_critical_batch,28,293.0692138671875
batch128,gns_ema_critical_batch,29,310.8631591796875
batch128,gns_ema_critical_batch,30,327.5345458984375
batch128,gns_ema_critical_batch,31,346.6435852050781
batch128,gns_ema_critical_batch,32,366.48687744140625
batch128,gns_ema_critical_batch,33,386.16473388671875
batch128,gns_ema_critical_batch,34,404.6883850097656
batch128,gns_ema_critical_batch,35,424.73834228515625
batch128,gns_ema_critical_batch,36,445.76446533203125
batch128,gns_ema_critical_batch,37,464.0148620605469
batch128,gns_ema_critical_batch,38,478.56634521484375
batch128,gns_ema_critical_batch,39,492.1271057128906
batch128,gns_ema_critical_batch,40,504.6294860839844
batch128,gns_ema_critical_batch,41,514.1158447265625
batch128,gns_ema_critical_batch,42,524.2562255859375
batch128,gns_ema_critical_batch,43,532.7008666992188
batch128,gns_ema_critical_batch,44,538.8407592773438
batch128,gns_ema_critical_batch,45,543.7816772460938
batch128,gns_ema_critical_batch,46,544.5368041992188
batch128,gns_ema_critical_batch,47,544.1414184570312
batch128,gns_ema_critical_batch,48,544.837890625
batch128,gns_ema_critical_batch,49,542.9942016601562
batch128,gns_ema_critical_batch,50,543.3986206054688
batch128,gns_ema_critical_batch,51,545.0985107421875
batch128,gns_ema_critical_batch,52,547.8412475585938
batch128,gns_ema_critical_batch,53,549.5699462890625
batch128,gns_ema_critical_batch,54,551.7067260742188
batch128,gns_ema_critical_batch,55,557.7940673828125
batch128,gns_ema_critical_batch,56,562.3932495117188
batch128,gns_ema_critical_batch,57,567.321044921875
batch128,gns_ema_critical_batch,58,574.0859985351562
batch128,gns_ema_critical_batch,59,583.1801147460938
batch128,gns_ema_critical_batch,60,591.0167846679688
batch128,gns_ema_critical_batch,61,599.794677734375
batch128,gns_ema_critical_batch,62,606.8700561523438
batch128,gns_ema_critical_batch,63,611.8461303710938
batch128,gns_ema_critical_batch,64,617.003173828125
batch128,gns_window_size,16,1.0
batch128,gns_window_size,17,16.0
batch128,gns_window_size,18,16.0
batch128,gns_window_size,19,16.0
batch128,gns_window_size,20,16.0
batch128,gns_window_size,21,16.0
batch128,gns_window_size,22,16.0
batch128,gns_window_size,23,16.0
batch128,gns_window_size,24,16.0
batch128,gns_window_size,25,16.0
batch128,gns_window_size,26,16.0
batch128,gns_window_size,27,16.0
batch128,gns_window_size,28,16.0
batch128,gns_window_size,29,16.0
batch128,gns_window_size,30,16.0
batch128,gns_window_size,31,16.0
batch128,gns_window_size,32,16.0
batch128,gns_window_size,33,16.0
batch128,gns_window_size,34,16.0
batch128,gns_window_size,35,16.0
batch128,gns_window_size,36,16.0
batch128,gns_window_size,37,16.0
batch128,gns_window_size,38,16.0
batch128,gns_window_size,39,16.0
batch128,gns_window_size,40,16.0
batch128,gns_window_size,41,16.0
batch128,gns_window_size,42,16.0
batch128,gns_window_size,43,16.0
batch128,gns_window_size,44,16.0
batch128,gns_window_size,45,16.0
batch128,gns_window_size,46,16.0
batch128,gns_window_size,47,16.0
batch128,gns_window_size,48,16.0
batch128,gns_window_size,49,16.0
batch128,gns_window_size,50,16.0
batch128,gns_window_size,51,16.0
batch128,gns_window_size,52,16.0
batch128,gns_window_size,53,16.0
batch128,gns_window_size,54,16.0
batch128,gns_window_size,55,16.0
batch128,gns_window_size,56,16.0
batch128,gns_window_size,57,16.0
batch128,gns_window_size,58,16.0
batch128,gns_window_size,59,16.0
batch128,gns_window_size,60,16.0
batch128,gns_window_size,61,16.0
batch128,gns_window_size,62,16.0
batch128,gns_window_size,63,16.0
batch128,gns_window_size,64,16.0
batch128,loss,1,0.00023078238882590085
batch128,loss,2,0.00023132773640099913
batch128,loss,3,0.00029106991132721305
batch128,loss,4,-0.0003454358666203916
batch128,loss,5,0.00024014698283281177
batch128,loss,6,0.0002914951473940164
batch128,loss,7,3.438939529587515e-05
batch128,loss,8,-6.869444041512907e-05
batch128,loss,9,0.0002250883262604475
batch128,loss,10,-8.112139767035842e-05
batch128,loss,11,-8.181836892617866e-05
batch128,loss,12,-0.0004826078948099166
batch128,loss,13,-3.955248394049704e-05
batch128,loss,14,-0.00013753242092207074
batch128,loss,15,-6.50410947855562e-05
batch128,loss,16,0.0005250833346508443
batch128,loss,17,0.0003072328108828515
batch128,loss,18,-1.768340189300943e-05
batch128,loss,19,0.0002971974899992347
batch128,loss,20,0.00040545998490415514
batch128,loss,21,0.00017501733964309096
batch128,loss,22,0.0002622657921165228
batch128,loss,23,-0.00010875715815927833
batch128,loss,24,0.00015247763076331466
batch128,loss,25,0.0004521643277257681
batch128,loss,26,0.00032197314430959523
batch128,loss,27,0.00010690680210245773
batch128,loss,28,0.0004233679792378098
batch128,loss,29,0.00019148724095430225
batch128,loss,30,0.00014812253357376903
batch128,loss,31,6.612369179492816e-05
batch128,loss,32,0.00017788949480745941
batch128,loss,33,-0.00029478140641003847
batch128,loss,34,0.00023055098426993936
batch128,loss,35,0.00031587755074724555
batch128,loss,36,0.0001367246004519984
batch128,loss,37,2.541301364544779e-05
batch128,loss,38,0.0007157205836847425
batch128,loss,39,0.00022339624410960823
batch128,loss,40,0.00012219688505865633
batch128,loss,41,-8.073642675299197e-05
batch128,loss,42,0.00028503802604973316
batch128,loss,43,0.0006876150146126747
batch128,loss,44,0.00014710414689034224
batch128,loss,45,0.0002003284462261945
batch128,loss,46,0.00012367403542157263
batch128,loss,47,0.0003525908396113664
batch128,loss,48,0.0003449942159932107
batch128,loss,49,4.118142896913923e-05
batch128,loss,50,-0.00031163948005996644
batch128,loss,51,0.0006391768692992628
batch128,loss,52,2.1645606466336176e-05
batch128,loss,53,0.00017016593483276665
batch128,loss,54,0.0001561665558256209
batch128,loss,55,0.0004174652567598969
batch128,loss,56,0.0001763556938385591
batch128,loss,57,0.0004622148408088833
batch128,loss,58,0.0002727469545789063
batch128,loss,59,0.00015581744082737714
batch128,loss,60,0.0005507292808033526
batch128,loss,61,0.0002263744972879067
batch128,loss,62,-6.168585241539404e-05
batch128,loss,63,0.0007126830751076341
batch128,loss,64,0.00046435362310148776
batch128,kl,1,-0.00014978446415625513
batch128,kl,2,-8.838583744363859e-05
batch128,kl,3,-0.000524575705640018
batch128,kl,4,-0.0005486808950081468
batch128,kl,5,-7.427877426380292e-05
batch128,kl,6,9.50683097471483e-05
batch128,kl,7,0.0001274349633604288
batch128,kl,8,0.0004153488262090832
batch128,kl,9,0.0011552920332178473
batch128,kl,10,0.0017597731202840805
batch128,kl,11,0.002074809977784753
batch128,kl,12,0.0026937462389469147
batch128,kl,13,0.0026613720692694187
batch128,kl,14,0.003908239770680666
batch128,kl,15,0.004135571885854006
batch128,kl,16,0.00470442371442914
batch128,kl,17,0.00648333877325058
batch128,kl,18,0.0073445262387394905
batch128,kl,19,0.008061351254582405
batch128,kl,20,0.008990462869405746
batch128,kl,21,0.010471045039594173
batch128,kl,22,0.009611277841031551
batch128,kl,23,0.00782576110213995
batch128,kl,24,0.01002900954335928
batch128,kl,25,0.01118982769548893
batch128,kl,26,0.011530200950801373
batch128,kl,27,0.011460024863481522
batch128,kl,28,0.01187511719763279
batch128,kl,29,0.011699436232447624
batch128,kl,30,0.014037729240953922
batch128,kl,31,0.01229272224009037
batch128,kl,32,0.012099001556634903
batch128,kl,33,0.012462281621992588
batch128,kl,34,0.015694620087742805
batch128,kl,35,0.012468240223824978
batch128,kl,36,0.012924063950777054
batch128,kl,37,0.013549724593758583
batch128,kl,38,0.01436945702880621
batch128,kl,39,0.01319902203977108
batch128,kl,40,0.013363951817154884
batch128,kl,41,0.012890742160379887
batch128,kl,42,0.015193658880889416
batch128,kl,43,0.011004434898495674
batch128,kl,44,0.01486880611628294
batch128,kl,45,0.012036223895847797
batch128,kl,46,0.0111778499558568
batch128,kl,47,0.012431317940354347
batch128,kl,48,0.012845505028963089
batch128,kl,49,0.012606639415025711
batch128,kl,50,0.01339135505259037
batch128,kl,51,0.015943972393870354
batch128,kl,52,0.014117169193923473
batch128,kl,53,0.015215113759040833
batch128,kl,54,0.014109057374298573
batch128,kl,55,0.01288500428199768
batch128,kl,56,0.01389110367745161
batch128,kl,57,0.013457301072776318
batch128,kl,58,0.013785159215331078
batch128,kl,59,0.014831925742328167
batch128,kl,60,0.015171228908002377
batch128,kl,61,0.013775510713458061
batch128,kl,62,0.012973151169717312
batch128,kl,63,0.012780321761965752
batch128,kl,64,0.012439580634236336
batch128,entropy,1,0.2782920300960541
batch128,entropy,2,0.2764919102191925
batch128,entropy,3,0.2840692698955536
batch128,entropy,4,0.3057113587856293
batch128,entropy,5,0.2752275764942169
batch128,entropy,6,0.28557488322257996
batch128,entropy,7,0.28434276580810547
batch128,entropy,8,0.2690836489200592
batch128,entropy,9,0.26528143882751465
batch128,entropy,10,0.24859263002872467
batch128,entropy,11,0.24522309005260468
batch128,entropy,12,0.2694375813007355
batch128,entropy,13,0.26303982734680176
batch128,entropy,14,0.25346067547798157
batch128,entropy,15,0.27942290902137756
batch128,entropy,16,0.2643996477127075
batch128,entropy,17,0.2750545144081116
batch128,entropy,18,0.24709178507328033
batch128,entropy,19,0.2698580324649811
batch128,entropy,20,0.27485141158103943
batch128,entropy,21,0.27267250418663025
batch128,entropy,22,0.2758333683013916
batch128,entropy,23,0.25998586416244507
batch128,entropy,24,0.260388046503067
batch128,entropy,25,0.27593880891799927
batch128,entropy,26,0.25582075119018555
batch128,entropy,27,0.2645922005176544
batch128,entropy,28,0.28103235363960266
batch128,entropy,29,0.27214300632476807
batch128,entropy,30,0.25785374641418457
batch128,entropy,31,0.260123074054718
batch128,entropy,32,0.24451099336147308
batch128,entropy,33,0.2754485607147217
batch128,entropy,34,0.2645191550254822
batch128,entropy,35,0.2653111517429352
batch128,entropy,36,0.2574715316295624
batch128,entropy,37,0.25854164361953735
batch128,entropy,38,0.24734190106391907
batch128,entropy,39,0.26633420586586
batch128,entropy,40,0.2574409544467926
batch128,entropy,41,0.26996904611587524
batch128,entropy,42,0.26136985421180725
batch128,entropy,43,0.2575928270816803
batch128,entropy,44,0.2610991895198822
batch128,entropy,45,0.26525363326072693
batch128,entropy,46,0.2609158158302307
batch128,entropy,47,0.25308552384376526
batch128,entropy,48,0.2546488344669342
batch128,entropy,49,0.2538643181324005
batch128,entropy,50,0.2631334662437439
